large vehicle, small vehicle, solar panel
80.03749121505496,23.916521486202797,18.841443681416774
80.3554602998452,23.916521486202797,18.841443681416774
80.53570636680354,23.93741840717165,18.841443681416774
80.95677859203639,23.958297101421877,18.867962264113206
81.15417426109393,23.958297101421877,18.867962264113206
81.25884567233281,23.979157616563597,18.867962264113206
81.2773031048644,23.979157616563597,18.867962264113206
81.28345465099278,24.0,18.894443627691185
81.62107570964744,24.020824298928627,18.894443627691185
81.64557550780079,24.020824298928627,18.894443627691185
81.6639455328972,24.041630560342615,18.920887928424502
81.7129120763665,24.041630560342615,18.947295321496416
81.82909018191513,24.06241883103193,18.973665961010276
81.93900170248598,24.06241883103193,18.973665961010276
82.17663901620703,24.1039415863879,19.05255888325765
82.55301327026167,24.1039415863879,19.05255888325765
82.56512580987206,24.1039415863879,19.078784028338912
82.57723657279892,24.1039415863879,19.078784028338912
82.87339742040264,24.1039415863879,19.078784028338912
83.03613671167511,24.124676163629637,19.1049731745428
83.35466393669883,24.124676163629637,19.1049731745428
83.4146270146909,24.124676163629637,19.1049731745428
83.60621986431393,24.124676163629637,19.1049731745428
83.6181798414675,24.145392935299274,19.131126469708992
83.73171442171717,24.186773244895647,19.131126469708992
83.80334122217323,24.186773244895647,19.131126469708992
84.0,24.20743687382041,19.157244060668017
84.10707461325711,24.20743687382041,19.183326093250876
84.23182296495784,24.20743687382041,19.183326093250876
84.29116205154607,24.228082879171435,19.183326093250876
84.36231386110744,24.228082879171435,19.183326093250876
84.36231386110744,24.228082879171435,19.209372712298546
84.3741666625514,24.228082879171435,19.209372712298546
84.63450832845902,24.24871130596428,19.209372712298546
84.74668135095321,24.289915602982237,19.209372712298546
84.75848040166836,24.310491562286437,19.235384061671343
85.01176389182852,24.310491562286437,19.235384061671343
85.4107721543366,24.331050121192877,19.235384061671343
85.59205570612264,24.351591323771842,19.261360284258224
85.78461400507669,24.372115213907882,19.261360284258224
85.84287972802403,24.392621835300936,19.261360284258224
86.22064717919949,24.392621835300936,19.28730152198591
86.55634003352961,24.413111231467404,19.28730152198591
86.58521813797087,24.43358344574123,19.313207915827967
87.09190547921202,24.454038521274967,19.313207915827967
87.22958213817145,24.49489742783178,19.339079605813716
87.3040663428686,24.49489742783178,19.339079605813716
87.31551981177229,24.49489742783178,19.339079605813716
87.42997197757758,24.49489742783178,19.339079605813716
87.62990357178307,24.515301344262525,19.339079605813716
88.05112151472007,24.576411454889016,19.364916731037084
88.08518604169488,24.576411454889016,19.364916731037084
88.11923740024082,24.596747752497688,19.364916731037084
88.13058492941029,24.61706725018234,19.390719429665317
88.20997676000147,24.61706725018234,19.390719429665317
88.36288813749809,24.61706725018234,19.4164878389476
88.41945487278238,24.61706725018234,19.4164878389476
88.61151166750288,24.63736998950984,19.4164878389476
88.73556220591607,24.63736998950984,19.4164878389476
88.75246475450696,24.657656011875904,19.44222209522358
89.20762299265685,24.698178070456937,19.44222209522358
89.42594701763018,24.698178070456937,19.44222209522358
89.44830909525345,24.71841418861655,19.467922333931785
89.47066558375433,24.73863375370596,19.467922333931785
89.48742928478838,24.73863375370596,19.467922333931785
89.77193325310535,24.73863375370596,19.467922333931785
89.95554457619608,24.758836806279895,19.493588689617926
89.97777503361594,24.758836806279895,19.519221295943137
90.46546302318913,24.758836806279895,19.519221295943137
90.60905032059435,24.779023386727733,19.519221295943137
90.76893741803966,24.779023386727733,19.519221295943137
91.0494371207203,24.779023386727733,19.519221295943137
91.0659101969557,24.779023386727733,19.544820285692065
91.0823802938856,24.79919353527449,19.544820285692065
91.32360045464699,24.79919353527449,19.544820285692065
91.68424073961675,24.819347291981714,19.595917942265423
92.00543462209176,24.819347291981714,19.595917942265423
92.02716990106781,24.819347291981714,19.595917942265423
92.22797840135064,24.819347291981714,19.621416870348583
92.28217596047462,24.839484696748443,19.621416870348583
92.43916918709297,24.839484696748443,19.621416870348583
92.57969539807311,24.839484696748443,19.6468827043885
92.63908462414771,24.859605789312106,19.6468827043885
92.74696760541555,24.879710609249457,19.672315572906
92.79008567729636,24.879710609249457,19.697715603592208
93.18261640456336,24.899799195977465,19.697715603592208
93.28987083279728,24.919871588754223,19.697715603592208
93.4986630920464,24.939927826679853,19.697715603592208
93.71766108903914,24.95996794869737,19.697715603592208
93.76033276391462,24.95996794869737,19.72308292331602
94.25497334358543,24.979991993593593,19.72308292331602
94.66255859631093,25.0,19.748417658131498
94.88940931421166,25.0,19.77371993328519
95.4934552731233,25.019992006393608,19.77371993328519
95.5405672999695,25.019992006393608,19.77371993328519
95.84362263604189,25.03996805109783,19.77371993328519
95.88013350011565,25.03996805109783,19.77371993328519
95.99479152537391,25.059928172283335,19.79898987322333
96.24448036121345,25.079872407968907,19.79898987322333
96.38983348880731,25.079872407968907,19.79898987322333
96.51424765287247,25.079872407968907,19.79898987322333
96.54014708917737,25.099800796022265,19.82422760159901
96.64367542679655,25.099800796022265,19.82422760159901
96.73675619949223,25.099800796022265,19.82422760159901
96.84523736353792,25.099800796022265,19.849433241279208
97.2265395866787,25.099800796022265,19.87460691435179
97.4268956705488,25.11971337416094,19.8997487421324
97.46794344808964,25.11971337416094,19.8997487421324
98.27512401416749,25.13961017995307,19.8997487421324
98.81801455200362,25.13961017995307,19.924858845171276
99.41327879111522,25.13961017995307,19.924858845171276
99.76472322419383,25.13961017995307,19.949937343260004
99.82484660644363,25.13961017995307,19.949937343260004
100.03499387714281,25.15949125081825,19.949937343260004
100.57335631269348,25.15949125081825,19.974984355438178
100.66280345788111,25.15949125081825,19.974984355438178
101.02474944289642,25.199206336708304,19.974984355438178
101.26203632161463,25.199206336708304,19.974984355438178
101.59724405711013,25.199206336708304,19.974984355438178
101.6070863670443,25.199206336708304,20.0
101.99019560722492,25.219040425836983,20.0
102.17631819555841,25.219040425836983,20.0
102.44998779892558,25.219040425836983,20.0
103.0824912388132,25.219040425836983,20.0
103.08734160894828,25.238858928247925,20.0
103.82677881933928,25.25866188063018,20.0
104.01922899156675,25.278449319529077,20.024984394500787
104.43658362853508,25.298221281347036,20.024984394500787
104.61357464497617,25.317977802344327,20.024984394500787
105.09519494249011,25.317977802344327,20.024984394500787
105.37551897855593,25.337718918639855,20.024984394500787
105.42770034483347,25.337718918639855,20.024984394500787
105.43718509140881,25.357444666211933,20.024984394500787
105.63616804863759,25.37715508089904,20.049937655763422
105.66929544574431,25.37715508089904,20.049937655763422
105.70714261581381,25.39685019840059,20.049937655763422
106.0,25.436194683953808,20.049937655763422
106.04244433244644,25.436194683953808,20.049937655763422
106.27323275406654,25.45584412271571,20.074859899884732
106.29675441893792,25.45584412271571,20.074859899884732
106.75673280875544,25.475478405713993,20.074859899884732
106.96728471827262,25.475478405713993,20.074859899884732
107.03737664946763,25.495097567963924,20.074859899884732
107.30330842988953,25.495097567963924,20.09975124224178
107.47092630102338,25.495097567963924,20.09975124224178
107.61505470890214,25.514701644346147,20.09975124224178
107.75899034419355,25.514701644346147,20.09975124224178
107.79146533933009,25.534290669607408,20.12461179749811
108.11105401391663,25.553864678361276,20.12461179749811
108.4250893474384,25.553864678361276,20.12461179749811
108.69682608061746,25.573423705088842,20.12461179749811
108.85311203635843,25.592967784139454,20.12461179749811
109.2520022699813,25.592967784139454,20.12461179749811
109.81803130633877,25.592967784139454,20.149441679609886
109.83624174196785,25.612496949731394,20.174241001832016
110.06361796706484,25.612496949731394,20.174241001832016
110.19528120568503,25.612496949731394,20.199009876724155
110.69778678907723,25.632011235952593,20.199009876724155
110.7925990308017,25.65151067676132,20.199009876724155
111.11255554616679,25.65151067676132,20.223748416156685
111.13955191559843,25.67099530598687,20.248456731316587
111.22050170719426,25.67099530598687,20.248456731316587
111.31936040060597,25.709920264364882,20.273134932713294
111.73629669896886,25.709920264364882,20.273134932713294
112.0714058089752,25.709920264364882,20.273134932713294
112.1739720255996,25.709920264364882,20.273134932713294
112.27199116431488,25.729360660537214,20.29778313018444
112.4055158788927,25.768197453450252,20.322401432901575
112.56109452204167,25.768197453450252,20.322401432901575
112.78741064498288,25.787593916455254,20.322401432901575
113.10614483749325,25.787593916455254,20.322401432901575
113.45042970390196,25.826343140289914,20.346989949375804
113.59577456930342,25.826343140289914,20.346989949375804
113.93419153177855,25.826343140289914,20.346989949375804
114.30223094935637,25.84569596664017,20.346989949375804
114.84337159801605,25.865034312755125,20.346989949375804
115.0,25.88435821108957,20.346989949375804
115.03477735015616,25.88435821108957,20.346989949375804
115.14773119779652,25.88435821108957,20.346989949375804
115.26491226735047,25.88435821108957,20.37154878746336
115.54652742510265,25.903667693977237,20.37154878746336
115.56383517346592,25.903667693977237,20.37154878746336
116.0129303138232,25.903667693977237,20.396078054371138
116.14645926587689,25.942243542145693,20.396078054371138
116.2282237668631,25.942243542145693,20.42057785666214
116.44311916124542,25.96150997149434,20.42057785666214
117.04699910719626,25.96150997149434,20.445048300260872
117.15801295686096,25.96150997149434,20.445048300260872
117.26892171415238,25.96150997149434,20.445048300260872
117.46914488494414,25.96150997149434,20.445048300260872
117.94490239090455,25.98076211353316,20.445048300260872
118.08471535300409,25.98076211353316,20.445048300260872
118.68866837234295,26.0,20.46948949045872
118.82339836917643,26.0,20.46948949045872
119.58260743101398,26.0,20.46948949045872
119.84990613262907,26.0,20.46948949045872
120.0541544470661,26.038433132583073,20.46948949045872
120.17071190602142,26.038433132583073,20.46948949045872
120.37441588643328,26.038433132583073,20.46948949045872
120.49066353871572,26.057628441590765,20.493901531919196
121.41251994749142,26.076809620810597,20.493901531919196
121.63469899662678,26.076809620810597,20.493901531919196
121.73331507849443,26.095976701399778,20.518284528683193
122.01639234135715,26.115129714401192,20.518284528683193
122.245654319489,26.115129714401192,20.518284528683193
122.34786471369249,26.115129714401192,20.54263858417414
122.57650672131263,26.13426869074396,20.54263858417414
122.58874336577564,26.13426869074396,20.566963801203133
122.84950142348971,26.13426869074396,20.566963801203133
123.08939840619907,26.13426869074396,20.591260281974
123.21120078953861,26.13426869074396,20.591260281974
123.45849504995596,26.153393661244042,20.615528128088304
123.64060821590938,26.153393661244042,20.615528128088304
123.64465212858985,26.1725046566048,20.615528128088304
124.15715847263903,26.1725046566048,20.639767440550294
124.28998350631478,26.19160170741759,20.663978319771825
124.39855304624729,26.210684844162312,20.663978319771825
124.66755792907793,26.210684844162312,20.663978319771825
124.83188695201238,26.210684844162312,20.663978319771825
125.28766898621747,26.210684844162312,20.663978319771825
125.78553175941977,26.210684844162312,20.688160865577203
126.0317420335052,26.229754097208,20.688160865577203
126.0674422680178,26.229754097208,20.688160865577203
126.53458025377884,26.248809496813376,20.688160865577203
127.57742747053649,26.267851073127396,20.71231517720798
128.07810117268292,26.267851073127396,20.71231517720798
128.51848116127113,26.267851073127396,20.71231517720798
128.8565093427569,26.28687885618983,20.71231517720798
129.84991336154215,26.28687885618983,20.73644135332772
130.09996156801893,26.28687885618983,20.760539492026695
130.14991356124673,26.30589287593181,20.784609690826528
130.48754729858325,26.30589287593181,20.784609690826528
130.51436702524362,26.30589287593181,20.784609690826528
130.59096446538712,26.324893162176366,20.784609690826528
130.6598637684886,26.362852652928137,20.784609690826528
131.18688958886096,26.362852652928137,20.784609690826528
131.50285168010618,26.38181191654584,20.784609690826528
131.56367279762298,26.38181191654584,20.784609690826528
131.7269904006009,26.40075756488817,20.784609690826528
132.09087780766694,26.419689627245813,20.784609690826528
132.24220203853233,26.419689627245813,20.784609690826528
132.78177585798437,26.419689627245813,20.784609690826528
133.23663159957175,26.419689627245813,20.808652046684813
133.36791218280356,26.419689627245813,20.808652046684813
133.5402561027947,26.43860813280457,20.83266665599966
133.62260287840527,26.43860813280457,20.85665361461421
134.82581355215328,26.43860813280457,20.85665361461421
137.5027272456805,26.457513110645905,20.85665361461421
138.49548729110273,26.476404589747453,20.8806130178211
138.70111751532502,26.476404589747453,20.8806130178211
139.96070877214075,26.49528259898354,20.8806130178211
141.01418368376991,26.514147167125703,20.8806130178211
141.81325749026428,26.514147167125703,20.8806130178211
142.48157775656472,26.514147167125703,20.8806130178211
142.76203977248295,26.5329983228432,20.8806130178211
143.53048456686824,26.5329983228432,20.8806130178211
143.96180048887967,26.551836094703507,20.904544960366874
146.08901396066713,26.551836094703507,20.904544960366874
146.78215150351218,26.551836094703507,20.904544960366874
147.23790272888297,26.570660511172846,20.952326839756964
147.7362514753911,26.570660511172846,20.952326839756964
148.38126566382968,26.570660511172846,20.952326839756964
156.12815249018993,26.570660511172846,20.97617696340303
156.7482057313576,26.589471600616662,20.97617696340303
157.33721746617994,26.589471600616662,21.0
158.43295111813072,26.60826939130014,21.0
160.04374402018968,26.627053911388696,21.0
163.3462579920336,26.645825188948457,21.0
165.43578814754684,26.664583251946766,21.0
171.96511274092776,26.68332812825267,21.0
175.11995888533093,26.68332812825267,21.0
175.7042970447792,26.70205984563738,21.047565179849187
177.08754896942924,26.720778431774775,21.047565179849187
185.15398996510984,26.720778431774775,21.047565179849187
199.5419755339713,26.720778431774775,21.047565179849187
215.37177159507232,26.720778431774775,21.047565179849187
219.29204271929248,26.739483914241877,21.047565179849187
,26.758176320519304,21.047565179849187
,26.758176320519304,21.047565179849187
,26.758176320519304,21.047565179849187
,26.77685567799177,21.047565179849187
,26.77685567799177,21.071307505705477
,26.77685567799177,21.071307505705477
,26.77685567799177,21.071307505705477
,26.77685567799177,21.071307505705477
,26.77685567799177,21.071307505705477
,26.795522013948524,21.071307505705477
,26.795522013948524,21.095023109728988
,26.814175355583846,21.095023109728988
,26.814175355583846,21.095023109728988
,26.832815729997478,21.095023109728988
,26.870057685088806,21.118712081942874
,26.888659319497503,21.142374511865974
,26.888659319497503,21.142374511865974
,26.90724809414742,21.142374511865974
,26.90724809414742,21.18962010041709
,26.92582403567252,21.18962010041709
,26.92582403567252,21.18962010041709
,26.94438717061496,21.213203435596427
,26.94438717061496,21.213203435596427
,26.94438717061496,21.213203435596427
,26.962937525425527,21.213203435596427
,26.981475126464083,21.213203435596427
,26.981475126464083,21.213203435596427
,27.0,21.236760581595302
,27.0,21.236760581595302
,27.018512172212592,21.236760581595302
,27.018512172212592,21.236760581595302
,27.018512172212592,21.236760581595302
,27.03701166919155,21.2602916254693
,27.055498516937366,21.2602916254693
,27.09243436828813,21.2602916254693
,27.129319932501073,21.283796653792763
,27.147743920996454,21.283796653792763
,27.16615541441225,21.283796653792763
,27.16615541441225,21.283796653792763
,27.16615541441225,21.283796653792763
,27.16615541441225,21.283796653792763
,27.184554438136374,21.307275752662516
,27.184554438136374,21.307275752662516
,27.202941017470888,21.307275752662516
,27.202941017470888,21.307275752662516
,27.23967694375247,21.354156504062622
,27.258026340878022,21.354156504062622
,27.258026340878022,21.354156504062622
,27.258026340878022,21.354156504062622
,27.27636339397171,21.354156504062622
,27.294688127912362,21.37755832643195
,27.313000567495326,21.37755832643195
,27.313000567495326,21.37755832643195
,27.313000567495326,21.37755832643195
,27.331300737432898,21.37755832643195
,27.349588662354687,21.400934559032695
,27.349588662354687,21.42428528562855
,27.349588662354687,21.447610589527216
,27.367864366808018,21.447610589527216
,27.367864366808018,21.470910553583888
,27.386127875258307,21.470910553583888
,27.386127875258307,21.470910553583888
,27.40437921208944,21.494185260204677
,27.40437921208944,21.494185260204677
,27.40437921208944,21.517434791350013
,27.422618401604176,21.517434791350013
,27.422618401604176,21.540659228538015
,27.440845468024488,21.540659228538015
,27.440845468024488,21.540659228538015
,27.440845468024488,21.540659228538015
,27.459060435491963,21.563858652847824
,27.459060435491963,21.563858652847824
,27.477263328068172,21.563858652847824
,27.477263328068172,21.587033144922902
,27.477263328068172,21.587033144922902
,27.49545416973504,21.587033144922902
,27.49545416973504,21.587033144922902
,27.49545416973504,21.587033144922902
,27.49545416973504,21.61018278497431
,27.51363298439521,21.61018278497431
,27.51363298439521,21.61018278497431
,27.51363298439521,21.61018278497431
,27.53179979587241,21.633307652783937
,27.53179979587241,21.633307652783937
,27.568097504180443,21.633307652783937
,27.568097504180443,21.633307652783937
,27.586228448267445,21.656407827707714
,27.60434748368452,21.656407827707714
,27.60434748368452,21.656407827707714
,27.60434748368452,21.656407827707714
,27.622454633866266,21.6794833886788
,27.622454633866266,21.6794833886788
,27.622454633866266,21.6794833886788
,27.622454633866266,21.702534414210707
